ags	source_page	source_row	field	printed_percentage	method
01054107	47	13	gruene	3.4	ocr
01054108	46	14	without_certificate	90.7	ocr
01054108	46	14	with_certificate	9.3	ocr
01054108	46	14	number_voters	77.3	ocr
01054108	46	14	invalid_votes	0.4	ocr
01054108	47	14	spd	24.1	ocr
01054108	47	14	fdp	4.0	ocr
01054108	47	14	ssw	2.2	ocr
01054108	47	14	dkp	0.4	ocr
01054108	47	14	gruene	3.1	ocr
01054109	46	15	without_certificate	93.4	ocr
01054109	46	15	with_certificate	6.6	ocr
01054109	46	15	number_voters	77.3	ocr
01054109	46	15	invalid_votes	0.2	ocr
01054109	47	15	spd	40.6	ocr
01054109	47	15	fdp	1.7	ocr
01054109	47	15	ssw	8.0	ocr
01054109	47	15	dkp	0.1	ocr
01054109	47	15	gruene	2.8	ocr
01054110	46	16	without_certificate	93.6	ocr
01054110	46	16	with_certificate	6.4	ocr
01054110	46	16	number_voters	77.0	ocr
01054110	46	16	invalid_votes	0.4	ocr
01054110	47	16	spd	38.4	ocr
01054110	47	16	gruene	5.6	ocr
01054113	46	17	without_certificate	80.1	ocr
01054113	46	17	with_certificate	19.9	ocr
01054113	46	17	number_voters	63.2	ocr
01054113	46	17	invalid_votes	0.5	ocr
01054113	47	17	spd	38.3	ocr
01054113	47	17	fdp	3.7	ocr
01054113	47	17	ssw	1.7	ocr
01054113	47	17	gruene	3.7	ocr
01054115	46	18	without_certificate	88.3	ocr
01054115	46	18	with_certificate	11.7	visual
01054115	46	18	number_voters	76.7	ocr
01054115	47	18	spd	41.2	ocr
01054115	47	18	ssw	2.1	ocr
01054115	47	18	gruene	3.2	ocr
01054116	46	19	with_certificate	10.2	ocr
01054116	46	19	number_voters	77.1	ocr
01054116	46	19	invalid_votes	0.5	ocr
01054116	47	19	spd	36.3	ocr
01054116	47	19	fdp	3.1	ocr
01054116	47	19	ssw	2.4	ocr
01054116	47	19	gruene	3.0	ocr
01054118	46	20	without_certificate	92.5	ocr
01054118	46	20	with_certificate	7.5	ocr
01054118	46	20	number_voters	79.9	ocr
01054118	46	20	invalid_votes	0.2	ocr
01054118	47	20	spd	34.2	ocr
01054118	47	20	fdp	2.6	ocr
01054118	47	20	ssw	2.2	ocr
01054118	47	20	gruene	4.2	ocr
01054118	47	20	einzelbewerber_llsh	0.2	ocr
01054119	46	21	without_certificate	90.3	ocr
01054119	46	21	with_certificate	9.7	ocr
01054119	46	21	number_voters	78.1	ocr
01054119	46	21	invalid_votes	1.2	ocr
01054119	47	21	cdu	41.3	ocr
01054119	47	21	fdp	4.2	ocr
01054119	47	21	ssw	5.1	ocr
01054119	47	21	gruene	2.7	ocr
01054120	46	22	without_certificate	91.9	ocr
01054120	46	22	with_certificate	8.1	ocr
01054120	46	22	number_voters	75.8	ocr
01054120	46	22	invalid_votes	0.4	ocr
01054120	47	22	spd	39.7	ocr
01054120	47	22	fdp	3.1	ocr
01054120	47	22	ssw	0.4	ocr
01054120	47	22	gruene	2.0	ocr
01054121	46	23	without_certificate	96.4	ocr
01054121	46	23	with_certificate	3.6	ocr
01054121	46	23	number_voters	84.3	ocr
01054121	47	23	spd	18.6	ocr
01054121	47	23	ssw	0.8	ocr
01054121	47	23	einzelbewerber_llsh	0.8	ocr
01054123	46	24	without_certificate	98.2	ocr
01054123	46	24	with_certificate	1.8	ocr
01054123	46	24	number_voters	86.5	ocr
01054123	47	24	spd	17.8	ocr
01054123	47	24	fdp	0.5	ocr
01054123	47	24	ssw	0.5	ocr
01054123	47	24	gruene	3.1	ocr
01054124	46	25	without_certificate	94.2	ocr
01054124	46	25	with_certificate	5.8	ocr
01054124	46	25	number_voters	81.3	ocr
01054124	47	25	spd	22.3	ocr
01054124	47	25	fdp	1.4	ocr
01054124	47	25	ssw	3.6	ocr
01054124	47	25	gruene	6.5	ocr
01054125	48	1	without_certificate	91.6	ocr
01054125	48	1	with_certificate	8.4	ocr
01054125	48	1	number_voters	74.3	ocr
01054125	48	1	invalid_votes	0.2	ocr
01054125	49	1	spd	29.4	ocr
01054125	49	1	fdp	1.6	ocr
01054125	49	1	ssw	6.1	ocr
01054125	49	1	gruene	3.4	ocr
01054125	49	1	einzelbewerber_llsh	0.2	ocr
01054126	48	2	without_certificate	93.1	ocr
01054126	48	2	with_certificate	6.9	ocr
01054126	48	2	number_voters	78.3	ocr
01054126	49	2	spd	33.8	ocr
01054126	49	2	fdp	0.6	ocr
01054126	49	2	ssw	6.4	ocr
01054126	49	2	gruene	1.5	ocr
01054128	48	3	without_certificate	93.8	ocr
01054128	48	3	with_certificate	6.2	ocr
01054128	48	3	number_voters	78.1	ocr
01054128	48	3	invalid_votes	0.4	ocr
01054128	49	3	cdu	45.7	ocr
01054128	49	3	fdp	2.9	ocr
01054128	49	3	ssw	1.3	ocr
01054128	49	3	dkp	0.2	ocr
01054128	49	3	gruene	2.1	ocr
01054129	48	4	without_certificate	88.1	ocr
01054129	48	4	with_certificate	11.9	ocr
01054129	48	4	number_voters	79.1	ocr
01054129	48	4	invalid_votes	0.9	ocr
01054129	49	4	spd	7.6	ocr
01054129	49	4	fdp	2.9	ocr
01054129	49	4	gruene	9.5	ocr
01054130	48	5	without_certificate	88.2	ocr
01054130	48	5	with_certificate	11.8	ocr
01054131	48	6	without_certificate	93.8	ocr
01054131	48	6	with_certificate	6.2	ocr
01054131	48	6	number_voters	73.8	ocr
01054131	48	6	invalid_votes	0.4	ocr
01054131	49	6	spd	30.7	ocr
01054131	49	6	fdp	1.4	ocr
01054131	49	6	ssw	4.8	ocr
01054131	49	6	dkp	0.2	ocr
01054131	49	6	gruene	2.9	ocr
01054132	48	7	without_certificate	92.2	ocr
01054132	48	7	with_certificate	7.8	ocr
01054132	48	7	number_voters	78.6	ocr
01054132	49	7	spd	17.3	ocr
01054132	49	7	fdp	2.5	ocr
01054132	49	7	ssw	3.7	ocr
01054132	49	7	gruene	3.7	ocr
01054133	48	8	without_certificate	84.4	ocr
01054133	48	8	with_certificate	15.6	ocr
01054133	48	8	number_voters	63.7	ocr
01054133	49	8	spd	38.7	ocr
01054133	49	8	fdp	2.6	ocr
01054133	49	8	ssw	5.8	ocr
01054133	49	8	dkp	0.4	ocr
01054133	49	8	gruene	5.5	ocr
01054134	48	9	without_certificate	87.7	ocr
01054134	48	9	with_certificate	12.3	ocr
01054134	48	9	number_voters	71.9	ocr
01054134	48	9	invalid_votes	0.7	ocr
01054134	49	9	spd	43.0	ocr
01054134	49	9	fdp	3.6	ocr
01054134	49	9	ssw	3.2	ocr
01054134	49	9	gruene	4.5	ocr
01054135	48	10	without_certificate	84.1	ocr
01054135	48	10	with_certificate	15.9	ocr
01054135	48	10	number_voters	70.5	ocr
01054135	49	10	spd	41.0	ocr
01054135	49	10	fdp	5.7	ocr
01054135	49	10	ssw	1.9	ocr
01054135	49	10	gruene	2.9	ocr
01054136	48	11	without_certificate	90.1	ocr
01054136	48	11	with_certificate	9.9	ocr
01054136	48	11	number_voters	83.3	ocr
01054136	49	11	spd	32.6	ocr
01054136	49	11	ssw	9.6	ocr
01054136	49	11	gruene	2.2	ocr
01054138	48	12	without_certificate	88.0	ocr
01054138	48	12	with_certificate	12.0	ocr
01054138	48	12	number_voters	71.3	ocr
01054138	48	12	invalid_votes	0.5	ocr
01054138	49	12	cdu	33.7	ocr
01054138	49	12	fdp	2.3	ocr
01054138	49	12	ssw	9.0	ocr
01054138	49	12	dkp	0.1	ocr
01054138	49	12	gruene	2.9	ocr
01054140	48	13	without_certificate	94.5	ocr
01054140	48	13	with_certificate	5.5	ocr
01054140	48	13	number_voters	74.3	ocr
01054140	49	13	spd	27.2	ocr
01054140	49	13	fdp	3.7	ocr
01054140	49	13	gruene	3.7	ocr
01054141	48	14	without_certificate	88.2	ocr
01054141	48	14	with_certificate	11.8	ocr
01054141	48	14	number_voters	75.5	ocr
01054141	49	14	spd	40.2	ocr
01054141	49	14	fdp	3.9	ocr
01054141	49	14	ssw	2.2	ocr
01054141	49	14	gruene	1.7	ocr
01054142	48	15	without_certificate	95.9	ocr
01054142	48	15	with_certificate	4.1	ocr
01054142	48	15	number_voters	81.4	ocr
01054142	49	15	spd	29.1	ocr
01054142	49	15	ssw	0.8	ocr
01054142	49	15	dkp	0.4	ocr
01054142	49	15	gruene	2.1	ocr
01054143	48	16	without_certificate	84.9	ocr
01054143	48	16	with_certificate	15.1	ocr
01054143	48	16	number_voters	73.4	ocr
01054143	49	16	spd	19.0	ocr
01054143	49	16	fdp	3.6	ocr
01054143	49	16	ssw	2.0	ocr
01054143	49	16	gruene	8.1	ocr
01054144	48	17	without_certificate	95.5	ocr
01054144	48	17	with_certificate	4.5	ocr
01054144	48	17	number_voters	83.6	ocr
01054144	48	17	invalid_votes	0.4	ocr
01054144	49	17	spd	29.9	ocr
01054144	49	17	fdp	1.8	ocr
01054144	49	17	ssw	1.0	ocr
01054144	49	17	dkp	0.1	ocr
01054144	49	17	gruene	3.1	ocr
01054145	48	18	without_certificate	86.1	ocr
01054145	48	18	with_certificate	13.9	ocr
01054145	48	18	number_voters	75.4	ocr
01054145	49	18	spd	28.4	ocr
01054145	49	18	fdp	7.8	ocr
01054145	49	18	ssw	22.7	ocr
01054145	49	18	dkp	0.7	ocr
01054145	49	18	gruene	6.4	ocr
01054146	48	19	without_certificate	94.2	ocr
01054146	48	19	with_certificate	5.8	ocr
01054146	48	19	number_voters	83.7	ocr
01054146	49	19	spd	17.2	ocr
01054146	49	19	fdp	1.1	ocr
01054146	49	19	ssw	1.1	ocr
01054146	49	19	gruene	2.3	ocr
01054148	48	20	without_certificate	85.7	ocr
01054148	48	20	with_certificate	14.3	ocr
01054148	48	20	number_voters	75.0	ocr
01054148	49	20	spd	26.2	ocr
01054148	49	20	ssw	13.5	ocr
01054149	48	21	without_certificate	70.0	ocr
01054149	48	21	with_certificate	30.0	ocr
01054149	48	21	number_voters	56.5	ocr
01054149	48	21	invalid_votes	0.1	ocr
01054149	49	21	spd	31.6	ocr
01054149	49	21	fdp	2.7	ocr
01054149	49	21	ssw	3.4	ocr
01054149	49	21	dkp	0.1	ocr
01054149	49	21	gruene	6.0	ocr
01054150	48	22	without_certificate	90.2	ocr
01054150	48	22	with_certificate	9.8	ocr
01054150	48	22	number_voters	75.5	ocr
01054150	49	22	spd	27.8	ocr
01054150	49	22	fdp	2.8	ocr
01054150	49	22	ssw	9.3	ocr
01054150	49	22	gruene	2.8	ocr
01054151	48	23	without_certificate	80.8	ocr
01054151	48	23	with_certificate	19.2	ocr
01054151	48	23	number_voters	59.4	ocr
01054151	48	23	invalid_votes	0.3	ocr
01054151	49	23	spd	41.3	ocr
01054151	49	23	fdp	1.9	ocr
01054151	49	23	ssw	6.1	ocr
01054151	49	23	dkp	0.1	ocr
01054151	49	23	gruene	4.7	ocr
01054152	48	24	without_certificate	92.4	ocr
01054152	48	24	with_certificate	7.6	ocr
01054152	48	24	number_voters	81.1	ocr
01054152	49	24	spd	31.7	ocr
01054152	49	24	fdp	2.0	ocr
01054152	49	24	ssw	4.8	ocr
01054152	49	24	gruene	1.7	ocr
01054152	49	24	einzelbewerber_llsh	0.2	ocr
01054154	48	25	without_certificate	94.5	ocr
01054154	48	25	with_certificate	5.5	ocr
01054154	48	25	number_voters	81.7	ocr
01054154	48	25	invalid_votes	0.4	ocr
01054154	49	25	spd	12.6	ocr
01054154	49	25	ssw	8.1	ocr
01054154	49	25	gruene	2.3	ocr
01054156	50	1	without_certificate	97.5	ocr
01054156	50	1	with_certificate	2.5	ocr
01054156	50	1	number_voters	82.7	ocr
01054156	51	1	spd	26.7	ocr
01054156	51	1	fdp	1.4	ocr
01054156	51	1	ssw	2.1	ocr
01054156	51	1	gruene	3.3	ocr
01054157	51	2	spd	45.3	ocr
01054157	51	2	gruene	1.6	ocr
01054158	50	3	without_certificate	70.0	ocr
01054158	50	3	with_certificate	30.0	ocr
01054158	50	3	number_voters	62.0	ocr
01054158	51	3	spd	3.2	ocr
01054158	51	3	ssw	12.9	ocr
01054158	51	3	gruene	16.1	ocr
01054159	50	4	without_certificate	97.4	ocr
01054159	50	4	with_certificate	2.6	ocr
01054159	50	4	number_voters	80.9	ocr
01054159	51	4	spd	22.7	ocr
01054159	51	4	fdp	1.6	ocr
01054159	51	4	dkp	0.2	ocr
01054159	51	4	gruene	1.6	ocr
01054160	50	5	without_certificate	79.5	ocr
01054160	50	5	with_certificate	20.5	ocr
01054160	50	5	invalid_votes	0.7	ocr
01054160	51	5	spd	43.2	ocr
01054160	51	5	fdp	0.7	ocr
01054160	51	5	ssw	1.4	ocr
01054160	51	5	gruene	3.2	ocr
01054161	50	6	without_certificate	93.6	ocr
01054161	50	6	with_certificate	6.4	ocr
01054161	50	6	number_voters	77.7	ocr
01054161	50	6	invalid_votes	0.6	ocr
01054161	51	6	spd	38.4	ocr
01054161	51	6	fdp	1.7	ocr
01054161	51	6	ssw	2.3	ocr
01054161	51	6	dkp	0.2	ocr
01054161	51	6	gruene	3.6	ocr
01054162	50	7	without_certificate	92.3	ocr
01054162	50	7	with_certificate	7.7	ocr
01054162	50	7	number_voters	80.1	ocr
01054162	51	7	cdu	38.0	ocr
01054162	51	7	fdp	2.0	ocr
01054162	51	7	ssw	2.4	ocr
01054162	51	7	dkp	0.4	ocr
01054162	51	7	gruene	4.0	ocr
01054163	50	8	without_certificate	91.1	ocr
01054163	50	8	with_certificate	8.9	ocr
01054163	50	8	number_voters	72.6	ocr
01054163	50	8	invalid_votes	1.1	ocr
01054163	51	8	spd	39.7	ocr
01054163	51	8	fdp	1.5	ocr
01054163	51	8	ssw	1.9	ocr
01054163	51	8	dkp	0.4	ocr
01054163	51	8	gruene	5.6	ocr
01054164	50	9	without_certificate	84.4	ocr
01054164	50	9	with_certificate	15.6	ocr
01054164	50	9	number_voters	66.1	ocr
01054164	50	9	invalid_votes	0.8	ocr
01054164	51	9	spd	38.0	ocr
01054164	51	9	fdp	1.3	ocr
01054164	51	9	ssw	1.1	ocr
01054164	51	9	gruene	8.0	ocr
01054165	50	10	without_certificate	91.8	ocr
01054165	50	10	with_certificate	8.2	ocr
01054165	50	10	number_voters	76.3	ocr
01054165	50	10	invalid_votes	0.7	ocr
01054165	51	10	spd	23.9	ocr
01054165	51	10	fdp	1.9	ocr
01054165	51	10	ssw	6.7	ocr
01054165	51	10	gruene	8.0	ocr
01054166	50	11	without_certificate	92.4	ocr
01054166	50	11	with_certificate	7.6	ocr
01054166	50	11	number_voters	75.4	ocr
01054166	50	11	invalid_votes	0.6	ocr
01054166	51	11	spd	39.9	ocr
01054166	51	11	fdp	1.6	ocr
01054166	51	11	ssw	3.0	ocr
01054166	51	11	gruene	5.8	ocr
01054167	50	12	without_certificate	90.3	ocr
01054167	50	12	with_certificate	9.7	ocr
01054167	50	12	number_voters	75.4	ocr
01054167	50	12	invalid_votes	0.3	ocr
01054167	51	12	spd	24.7	ocr
01054167	51	12	fdp	2.8	ocr
01054167	51	12	ssw	3.1	ocr
01054167	51	12	dkp	0.2	ocr
01054167	51	12	gruene	3.6	ocr
01055001	52	1	without_certificate	92.9	ocr
01055001	52	1	with_certificate	7.1	ocr
01055001	52	1	number_voters	77.7	ocr
01055001	52	1	invalid_votes	0.3	ocr
01055001	53	1	spd	45.9	ocr
01055001	53	1	fdp	1.4	ocr
01055001	53	1	dgl	0.2	ocr
01055001	53	1	gruene	2.1	ocr
01055002	52	2	without_certificate	93.3	ocr
01055002	52	2	with_certificate	6.7	ocr
01055002	52	2	number_voters	82.4	ocr
01055002	52	2	invalid_votes	0.6	ocr
01055002	53	2	spd	42.7	ocr
01055002	53	2	fdp	0.5	ocr
01055002	53	2	dkp	0.2	ocr
01055002	53	2	dgl	0.2	ocr
01055002	53	2	gruene	1.3	ocr
01055004	52	3	without_certificate	91.0	ocr
01055004	52	3	with_certificate	9.0	ocr
01055004	52	3	number_voters	76.4	ocr
01055004	52	3	invalid_votes	0.3	ocr
01055004	53	3	spd	46.4	ocr
01055004	53	3	fdp	2.0	ocr
01055004	53	3	dgl	0.2	ocr
01055004	53	3	gruene	1.8	ocr
01055005	52	4	without_certificate	90.0	ocr
01055005	52	4	with_certificate	10.0	ocr
01055005	52	4	number_voters	75.6	ocr
01055005	52	4	invalid_votes	0.4	ocr
01055005	53	4	cdu	43.6	ocr
01055005	53	4	fdp	0.7	ocr
01055005	53	4	dkp	0.1	ocr
01055005	53	4	gruene	2.2	ocr
01055006	52	5	without_certificate	91.1	ocr
01055006	52	5	with_certificate	8.9	ocr
01055006	52	5	number_voters	77.6	ocr
01055006	52	5	invalid_votes	0.3	ocr
01055006	53	5	spd	42.9	ocr
01055006	53	5	fdp	1.4	ocr
01055006	53	5	dgl	0.3	ocr
01055006	53	5	fp	0.3	ocr
01055007	52	6	without_certificate	92.7	ocr
01055007	52	6	with_certificate	7.3	ocr
01055007	52	6	number_voters	82.1	ocr
01055007	52	6	invalid_votes	0.4	ocr
01055007	53	6	spd	41.6	ocr
01055007	53	6	fdp	0.9	ocr
01055007	53	6	dkp	0.1	ocr
01055007	53	6	dgl	0.4	ocr
01055007	53	6	gruene	2.6	ocr
01055007	53	6	fp	0.1	visual
01055008	52	7	without_certificate	89.6	ocr
01055008	52	7	with_certificate	10.4	ocr
01055008	52	7	number_voters	73.6	ocr
01055008	52	7	invalid_votes	0.3	ocr
01055008	53	7	cdu	47.4	ocr
01055008	53	7	fdp	1.2	visual
01055008	53	7	gruene	2.1	ocr
01055008	53	7	fp	0.2	ocr
01055010	52	8	without_certificate	80.2	ocr
01055010	52	8	with_certificate	19.8	ocr
01055010	52	8	number_voters	67.4	ocr
01055010	52	8	invalid_votes	0.6	visual
01055010	53	8	spd	35.6	ocr
01055010	53	8	fdp	3.0	ocr
01055010	53	8	dgl	0.3	ocr
01055010	53	8	gruene	1.4	ocr
01055010	53	8	fp	0.1	ocr
01055011	52	9	without_certificate	91.9	ocr
01055011	52	9	with_certificate	8.1	ocr
01055011	52	9	number_voters	84.0	ocr
01055011	53	9	cdu	38.5	ocr
01055011	53	9	dkp	0.3	ocr
01055011	53	9	gruene	3.4	ocr
01055012	52	10	without_certificate	87.8	ocr
01055012	52	10	with_certificate	12.2	ocr
01055012	52	10	number_voters	74.2	ocr
01055012	52	10	invalid_votes	0.2	ocr
01055012	53	10	spd	44.9	ocr
01055012	53	10	fdp	2.1	ocr
01055012	53	10	dkp	0.1	ocr
01055012	53	10	dgl	0.2	ocr
01055012	53	10	gruene	2.2	ocr
01055012	53	10	fp	0.1	ocr
01055014	52	11	without_certificate	90.4	ocr
01055014	52	11	with_certificate	9.6	ocr
01055014	52	11	number_voters	82.0	ocr
01055014	52	11	invalid_votes	0.2	ocr
01055014	53	11	cdu	39.9	ocr
01055014	53	11	fdp	2.5	ocr
01055014	53	11	dgl	0.4	ocr
01055014	53	11	gruene	2.7	ocr
01055015	52	12	without_certificate	92.9	ocr
01055015	52	12	with_certificate	7.1	ocr
01055015	52	12	number_voters	82.5	ocr
01055015	52	12	invalid_votes	0.3	ocr
01055015	53	12	spd	47.7	ocr
01055015	53	12	fdp	0.9	ocr
01055015	53	12	dkp	0.1	ocr
01055015	53	12	dgl	0.4	ocr
01055015	53	12	gruene	2.6	ocr
01055015	53	12	fp	0.1	ocr
01055016	52	13	without_certificate	85.1	ocr
01055016	52	13	with_certificate	14.9	ocr
01055016	52	13	number_voters	68.7	ocr
01055016	52	13	invalid_votes	0.5	ocr
01055016	53	13	spd	37.1	ocr
01055016	53	13	fdp	2.3	ocr
01055016	53	13	dkp	0.1	ocr
01055016	53	13	dgl	0.2	visual
01055016	53	13	gruene	1.8	ocr
01055016	53	13	fp	0.3	ocr
01055017	52	14	without_certificate	87.7	ocr
01055017	52	14	with_certificate	12.3	ocr
01055017	52	14	number_voters	74.4	ocr
01055017	52	14	invalid_votes	0.3	visual
01055017	53	14	spd	39.1	ocr
01055017	53	14	fdp	5.5	ocr
01055017	53	14	dkp	0.1	ocr
01055017	53	14	gruene	2.1	ocr
01055017	53	14	fp	0.1	ocr
01055018	52	15	without_certificate	89.0	ocr
01055018	52	15	with_certificate	11.0	ocr
01055018	52	15	number_voters	82.4	ocr
01055018	52	15	invalid_votes	0.3	ocr
01055018	53	15	spd	43.8	ocr
01055018	53	15	fdp	0.3	ocr
01055018	53	15	gruene	1.7	ocr
01055020	52	16	without_certificate	93.7	ocr
01055020	52	16	with_certificate	6.3	ocr
01055020	52	16	number_voters	84.3	ocr
01055020	53	16	cdu	44.2	ocr
01055020	53	16	fdp	1.5	ocr
01055020	53	16	gruene	3.2	ocr
01055021	52	17	with_certificate	10.0	ocr
01055021	52	17	number_voters	71.8	ocr
01055021	52	17	invalid_votes	0.4	ocr
01055021	53	17	cdu	46.4	ocr
01055021	53	17	fdp	1.4	ocr
01055021	53	17	dgl	0.2	ocr
01055021	53	17	gruene	2.8	ocr
01055021	53	17	fp	0.1	ocr
01055022	52	18	without_certificate	92.0	ocr
01055022	52	18	with_certificate	8.0	ocr
01055022	52	18	invalid_votes	0.5	ocr
01055022	53	18	cdu	41.2	ocr
01055022	53	18	fdp	0.2	ocr
01055022	53	18	dgl	0.3	ocr
01055022	53	18	gruene	1.9	ocr
01055023	52	19	without_certificate	92.7	ocr
01055023	52	19	with_certificate	7.3	ocr
01055023	52	19	number_voters	76.0	ocr
01055023	53	19	spd	44.7	ocr
01055023	53	19	fdp	2.6	ocr
01055023	53	19	gruene	1.8	ocr
01055024	52	20	without_certificate	94.1	ocr
01055024	52	20	with_certificate	5.9	ocr
01055024	52	20	number_voters	81.7	ocr
01055024	52	20	invalid_votes	0.1	ocr
01055024	53	20	spd	41.5	ocr
01055024	53	20	fdp	1.1	ocr
01055024	53	20	dgl	0.4	ocr
01055024	53	20	gruene	3.9	ocr
01055024	53	20	fp	0.3	visual
01055025	52	21	without_certificate	80.8	ocr
01055025	52	21	with_certificate	19.2	ocr
01055025	52	21	number_voters	64.9	ocr
01055025	52	21	invalid_votes	0.2	ocr
01055025	53	21	spd	43.4	ocr
01055025	53	21	fdp	2.0	ocr
01055025	53	21	gruene	0.8	ocr
01055025	53	21	fp	0.2	visual
01055026	52	22	without_certificate	90.1	ocr
01055026	52	22	with_certificate	9.9	ocr
01055026	52	22	number_voters	77.4	ocr
01055026	52	22	invalid_votes	0.3	ocr
01055026	53	22	cdu	33.8	ocr
01055026	53	22	fdp	0.8	ocr
01055026	53	22	dkp	0.2	ocr
01055026	53	22	dgl	0.1	ocr
01055026	53	22	gruene	2.1	ocr
01055026	53	22	fp	0.1	ocr
01055027	52	23	without_certificate	89.8	ocr
01055027	52	23	with_certificate	10.2	ocr
01055027	52	23	number_voters	77.4	ocr
01055027	52	23	invalid_votes	0.3	ocr
01055027	53	23	spd	46.8	ocr
01055027	53	23	fdp	1.8	ocr
01055027	53	23	dkp	0.1	ocr
01055027	53	23	dgl	0.3	ocr
01055027	53	23	gruene	1.1	ocr
01055027	53	23	fp	0.2	ocr
01055028	52	24	without_certificate	90.3	ocr
01055028	52	24	with_certificate	9.7	ocr
01055028	52	24	number_voters	77.5	ocr
01055028	52	24	invalid_votes	0.4	ocr
01055028	53	24	spd	38.0	ocr
01055028	53	24	fdp	3.2	ocr
01055028	53	24	dgl	0.3	ocr
01055028	53	24	fp	0.2	ocr
01055029	52	25	without_certificate	95.6	ocr
01055029	52	25	with_certificate	4.4	ocr
01055029	52	25	number_voters	79.0	ocr
01055029	53	25	cdu	47.7	ocr
01055029	53	25	fdp	0.5	ocr
01055029	53	25	gruene	1.4	ocr
01055031	54	1	without_certificate	88.5	ocr
01055031	54	1	with_certificate	11.5	ocr
01055031	54	1	number_voters	77.4	ocr
01055031	54	1	invalid_votes	0.3	ocr
01055031	55	1	cdu	47.2	ocr
01055031	55	1	fdp	0.8	ocr
01055031	55	1	dkp	0.5	ocr
01055031	55	1	dgl	0.2	ocr
01055031	55	1	gruene	1.1	ocr
01055032	54	2	without_certificate	89.6	ocr
01055032	54	2	with_certificate	10.4	ocr
01055032	54	2	number_voters	75.6	ocr
01055032	54	2	invalid_votes	0.3	visual
01055032	55	2	spd	43.7	ocr
01055032	55	2	fdp	2.9	ocr
01055032	55	2	dkp	0.1	ocr
01055032	55	2	dgl	0.3	ocr
01055032	55	2	gruene	2.1	ocr
01055032	55	2	fp	0.3	ocr
01055033	54	3	without_certificate	90.7	ocr
01055033	54	3	with_certificate	9.3	ocr
01055033	54	3	number_voters	76.8	ocr
01055033	54	3	invalid_votes	0.2	ocr
01055033	55	3	spd	46.1	ocr
01055033	55	3	fdp	1.7	ocr
01055033	55	3	dkp	0.1	ocr
01055033	55	3	dgl	0.2	ocr
01055033	55	3	gruene	1.8	ocr
01055033	55	3	fp	0.2	ocr
01055035	54	4	without_certificate	94.1	ocr
01055035	54	4	with_certificate	5.9	ocr
01055035	54	4	number_voters	80.6	ocr
01055035	54	4	invalid_votes	0.3	ocr
01055035	55	4	cdu	47.9	ocr
01055035	55	4	fdp	2.1	ocr
01055035	55	4	dgl	0.2	ocr
01055035	55	4	gruene	1.8	ocr
01055036	54	5	without_certificate	92.4	ocr
01055036	54	5	with_certificate	7.6	ocr
01055036	54	5	number_voters	81.7	ocr
01055036	54	5	invalid_votes	0.5	ocr
01055036	55	5	spd	39.6	ocr
01055036	55	5	fdp	0.3	ocr
01055036	55	5	dkp	0.3	ocr
01055036	55	5	gruene	1.8	ocr
01055036	55	5	fp	0.3	visual
01055037	54	6	without_certificate	93.4	ocr
01055037	54	6	with_certificate	6.6	ocr
01055037	54	6	number_voters	79.4	ocr
01055037	54	6	invalid_votes	0.4	ocr
01055037	55	6	fdp	1.7	ocr
01055037	55	6	dkp	0.1	ocr
01055037	55	6	dgl	0.5	ocr
01055037	55	6	gruene	2.2	ocr
01055038	54	7	without_certificate	94.1	ocr
01055038	54	7	with_certificate	5.9	ocr
01055038	54	7	number_voters	80.8	ocr
01055038	54	7	invalid_votes	0.4	visual
01055038	55	7	spd	39.3	ocr
01055038	55	7	fdp	1.0	ocr
01055038	55	7	dkp	0.1	ocr
01055038	55	7	dgl	0.2	ocr
01055038	55	7	gruene	2.2	ocr
01055038	55	7	fp	0.1	ocr
01055039	54	8	without_certificate	82.5	ocr
01055039	54	8	with_certificate	17.5	visual
01055039	54	8	number_voters	64.7	ocr
01055039	54	8	invalid_votes	0.4	ocr
01055039	55	8	spd	44.9	ocr
01055039	55	8	fdp	2.4	ocr
01055039	55	8	dkp	0.1	ocr
01055039	55	8	dgl	0.7	ocr
01055039	55	8	gruene	1.6	ocr
01055039	55	8	fp	0.1	ocr
01055040	54	9	without_certificate	93.4	ocr
01055040	54	9	with_certificate	6.6	ocr
01055040	54	9	number_voters	81.8	ocr
01055040	54	9	invalid_votes	0.3	ocr
01055040	55	9	spd	45.2	ocr
01055040	55	9	fdp	1.6	ocr
01055040	55	9	dgl	0.2	ocr
01055040	55	9	gruene	2.0	ocr
01055041	54	10	without_certificate	92.8	ocr
01055041	54	10	with_certificate	7.2	ocr
01055041	54	10	number_voters	81.0	ocr
01055041	54	10	invalid_votes	0.3	ocr
01055041	55	10	cdu	45.9	ocr
01055041	55	10	fdp	1.9	ocr
01055041	55	10	dgl	0.2	ocr
01055041	55	10	gruene	1.8	ocr
01055041	55	10	fp	0.2	ocr
01055042	54	11	without_certificate	86.9	ocr
01055042	54	11	with_certificate	13.1	ocr
01055042	54	11	number_voters	71.9	ocr
01055042	55	11	spd	36.9	ocr
01055042	55	11	fdp	2.5	ocr
01055042	55	11	dkp	0.1	ocr
01055042	55	11	dgl	0.2	ocr
01055042	55	11	gruene	2.0	ocr
01055043	54	12	without_certificate	92.8	ocr
01055043	54	12	with_certificate	7.2	ocr
01055043	54	12	number_voters	83.1	ocr
01055043	54	12	invalid_votes	0.3	ocr
