ags	source_page	source_row	field	value	ocr	pdf_text	method
01061104	109	25	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061105	110	1	eligible_voters	817	817	!317	ocr_candidates_and_row_identities
01061105	110	1	without_certificate	817	817	817	ocr_candidates_and_row_identities
01061105	110	1	with_certificate	0			ocr_candidates_and_row_identities
01061105	110	1	number_voters	694	694	694	ocr_candidates_and_row_identities
01061105	110	1	invalid_votes	7	7	7	ocr_candidates_and_row_identities
01061105	111	1	valid_votes	687	687	687	ocr_candidates_and_row_identities
01061105	111	1	cdu	424	424	424	ocr_candidates_and_row_identities
01061105	111	1	spd	232	232	232	ocr_candidates_and_row_identities
01061105	111	1	fdp	7	7	7	ocr_candidates_and_row_identities
01061105	111	1	ssw	0			ocr_candidates_and_row_identities
01061105	111	1	dkp	0			ocr_candidates_and_row_identities
01061105	111	1	dgl	0	-		ocr_candidates_and_row_identities
01061105	111	1	gruene	24	24	24	ocr_candidates_and_row_identities
01061105	111	1	fp	0	-		ocr_candidates_and_row_identities
01061105	111	1	fsu	0	-		ocr_candidates_and_row_identities
01061105	111	1	einzelbewerber_llsh	0	——		ocr_candidates_and_row_identities
01061106	110	2	eligible_voters	153	153	153	ocr_candidates_and_row_identities
01061106	110	2	without_certificate	146	146	146	ocr_candidates_and_row_identities
01061106	110	2	with_certificate	7	7	7	ocr_candidates_and_row_identities
01061106	110	2	number_voters	120	; 126	120	ocr_candidates_and_row_identities
01061106	110	2	invalid_votes	0	,		ocr_candidates_and_row_identities
01061106	111	2	valid_votes	120	12¢	120	ocr_candidates_and_row_identities
01061106	111	2	cdu	91	91	91	ocr_candidates_and_row_identities
01061106	111	2	spd	18	18	18	ocr_candidates_and_row_identities
01061106	111	2	fdp	3	3	3	ocr_candidates_and_row_identities
01061106	111	2	ssw	0			ocr_candidates_and_row_identities
01061106	111	2	dkp	0			ocr_candidates_and_row_identities
01061106	111	2	dgl	0	-		ocr_candidates_and_row_identities
01061106	111	2	gruene	8	g	8	ocr_candidates_and_row_identities
01061106	111	2	fp	0	-		ocr_candidates_and_row_identities
01061106	111	2	fsu	0	-		ocr_candidates_and_row_identities
01061106	111	2	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061107	110	3	eligible_voters	1093	1093	1093	ocr_candidates_and_row_identities
01061107	110	3	without_certificate	1014	1014	1014	ocr_candidates_and_row_identities
01061107	110	3	with_certificate	79	79	79	ocr_candidates_and_row_identities
01061107	110	3	number_voters	841	244	841	ocr_candidates_and_row_identities
01061107	110	3	invalid_votes	3	3	3	ocr_candidates_and_row_identities
01061107	111	3	valid_votes	838	838	838	ocr_candidates_and_row_identities
01061107	111	3	cdu	501	501	501	ocr_candidates_and_row_identities
01061107	111	3	spd	301	301	3('1	ocr_candidates_and_row_identities
01061107	111	3	fdp	23	23	23	ocr_candidates_and_row_identities
01061107	111	3	ssw	2	2	2	ocr_candidates_and_row_identities
01061107	111	3	dkp	0			ocr_candidates_and_row_identities
01061107	111	3	dgl	0	-		ocr_candidates_and_row_identities
01061107	111	3	gruene	11	11	11	ocr_candidates_and_row_identities
01061107	111	3	fp	0	-		ocr_candidates_and_row_identities
01061107	111	3	fsu	0	-		ocr_candidates_and_row_identities
01061107	111	3	einzelbewerber_llsh	0	_		ocr_candidates_and_row_identities
01061108	110	4	eligible_voters	194	194	194	ocr_candidates_and_row_identities
01061108	110	4	without_certificate	187	187	187	ocr_candidates_and_row_identities
01061108	110	4	with_certificate	7	7	7	ocr_candidates_and_row_identities
01061108	110	4	number_voters	165	465	165	ocr_candidates_and_row_identities
01061108	110	4	invalid_votes	0			ocr_candidates_and_row_identities
01061108	111	4	valid_votes	165	165	165	ocr_candidates_and_row_identities
01061108	111	4	cdu	103	103	103	ocr_candidates_and_row_identities
01061108	111	4	spd	52	52	52	ocr_candidates_and_row_identities
01061108	111	4	fdp	3	3	3	ocr_candidates_and_row_identities
01061108	111	4	ssw	0			ocr_candidates_and_row_identities
01061108	111	4	dkp	1	1		ocr_candidates_and_row_identities
01061108	111	4	dgl	0	-		ocr_candidates_and_row_identities
01061108	111	4	gruene	6	6	6	ocr_candidates_and_row_identities
01061108	111	4	fp	0	-		ocr_candidates_and_row_identities
01061108	111	4	fsu	0	-		ocr_candidates_and_row_identities
01061108	111	4	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061109	110	5	eligible_voters	283	283	283	ocr_candidates_and_row_identities
01061109	110	5	without_certificate	274	274	274	ocr_candidates_and_row_identities
01061109	110	5	with_certificate	9	9	9	ocr_candidates_and_row_identities
01061109	110	5	number_voters	236	236	236	ocr_candidates_and_row_identities
01061109	110	5	invalid_votes	0			ocr_candidates_and_row_identities
01061109	111	5	valid_votes	236	236	236	ocr_candidates_and_row_identities
01061109	111	5	cdu	141	141	141	ocr_candidates_and_row_identities
01061109	111	5	spd	83	83	83	ocr_candidates_and_row_identities
01061109	111	5	fdp	4	4	4	ocr_candidates_and_row_identities
01061109	111	5	ssw	0	-		ocr_candidates_and_row_identities
01061109	111	5	dkp	0			ocr_candidates_and_row_identities
01061109	111	5	dgl	1	1		ocr_candidates_and_row_identities
01061109	111	5	gruene	7	7	7	ocr_candidates_and_row_identities
01061109	111	5	fp	0	-		ocr_candidates_and_row_identities
01061109	111	5	fsu	0	-		ocr_candidates_and_row_identities
01061109	111	5	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061110	110	6	eligible_voters	916	916	916	ocr_candidates_and_row_identities
01061110	110	6	without_certificate	843	843	843	ocr_candidates_and_row_identities
01061110	110	6	with_certificate	73	73	73	ocr_candidates_and_row_identities
01061110	110	6	number_voters	765	765	765	ocr_candidates_and_row_identities
01061110	110	6	invalid_votes	3	3	3	ocr_candidates_and_row_identities
01061110	111	6	valid_votes	762	762	762	ocr_candidates_and_row_identities
01061110	111	6	cdu	371	371	371	ocr_candidates_and_row_identities
01061110	111	6	spd	345	345	345	ocr_candidates_and_row_identities
01061110	111	6	fdp	9	9	9	ocr_candidates_and_row_identities
01061110	111	6	ssw	0	-		ocr_candidates_and_row_identities
01061110	111	6	dkp	0			ocr_candidates_and_row_identities
01061110	111	6	dgl	0			ocr_candidates_and_row_identities
01061110	111	6	gruene	37	37	37	ocr_candidates_and_row_identities
01061110	111	6	fp	0	-		ocr_candidates_and_row_identities
01061110	111	6	fsu	0	-		ocr_candidates_and_row_identities
01061110	111	6	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061112	110	7	eligible_voters	123	123	123	ocr_candidates_and_row_identities
01061112	110	7	without_certificate	113	113	113	ocr_candidates_and_row_identities
01061112	110	7	with_certificate	10	1¢	10	ocr_candidates_and_row_identities
01061112	110	7	number_voters	96	56	96	ocr_candidates_and_row_identities
01061112	110	7	invalid_votes	1	1		ocr_candidates_and_row_identities
01061112	111	7	valid_votes	95	95	95	ocr_candidates_and_row_identities
01061112	111	7	cdu	70	70	70	ocr_candidates_and_row_identities
01061112	111	7	spd	17	17	17	ocr_candidates_and_row_identities
01061112	111	7	fdp	7	7	7	ocr_candidates_and_row_identities
01061112	111	7	ssw	0	-		ocr_candidates_and_row_identities
01061112	111	7	dkp	0			ocr_candidates_and_row_identities
01061112	111	7	dgl	0			ocr_candidates_and_row_identities
01061112	111	7	gruene	1	1		ocr_candidates_and_row_identities
01061112	111	7	fp	0	-		ocr_candidates_and_row_identities
01061112	111	7	fsu	0	-		ocr_candidates_and_row_identities
01061112	111	7	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061113	110	8	eligible_voters	3583	3583	3583	ocr_candidates_and_row_identities
01061113	110	8	without_certificate	3224	3224	3224	ocr_candidates_and_row_identities
01061113	110	8	with_certificate	359	359	359	ocr_candidates_and_row_identities
01061113	110	8	number_voters	2730	2730	2730	ocr_candidates_and_row_identities
01061113	110	8	invalid_votes	12	"""42"	12	ocr_candidates_and_row_identities
01061113	111	8	valid_votes	2718	2718	2718	ocr_candidates_and_row_identities
01061113	111	8	cdu	1331	4331	1331	ocr_candidates_and_row_identities
01061113	111	8	spd	1190	1150	1190	ocr_candidates_and_row_identities
01061113	111	8	fdp	55	55	55	ocr_candidates_and_row_identities
01061113	111	8	ssw	0	-		ocr_candidates_and_row_identities
01061113	111	8	dkp	3	3	3	ocr_candidates_and_row_identities
01061113	111	8	dgl	15	15	15	ocr_candidates_and_row_identities
01061113	111	8	gruene	124	124	124	ocr_candidates_and_row_identities
01061113	111	8	fp	0	-		ocr_candidates_and_row_identities
01061113	111	8	fsu	0	-		ocr_candidates_and_row_identities
01061113	111	8	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061114	110	9	eligible_voters	270	270	2 70	ocr_candidates_and_row_identities
01061114	110	9	without_certificate	244	244	244	ocr_candidates_and_row_identities
01061114	110	9	with_certificate	26	26	26	ocr_candidates_and_row_identities
01061114	110	9	number_voters	221	221	221	ocr_candidates_and_row_identities
01061114	110	9	invalid_votes	0			ocr_candidates_and_row_identities
01061114	111	9	valid_votes	221	221	221	ocr_candidates_and_row_identities
01061114	111	9	cdu	109	109	109	ocr_candidates_and_row_identities
01061114	111	9	spd	102	102	102	ocr_candidates_and_row_identities
01061114	111	9	fdp	4	4	4	ocr_candidates_and_row_identities
01061114	111	9	ssw	1	1		ocr_candidates_and_row_identities
01061114	111	9	dkp	0			ocr_candidates_and_row_identities
01061114	111	9	dgl	0	-		ocr_candidates_and_row_identities
01061114	111	9	gruene	5	5	5	ocr_candidates_and_row_identities
01061114	111	9	fp	0	-		ocr_candidates_and_row_identities
01061114	111	9	fsu	0	-		ocr_candidates_and_row_identities
01061114	111	9	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061115	110	10	eligible_voters	133	133	133	ocr_candidates_and_row_identities
01061115	110	10	without_certificate	127	127	127	ocr_candidates_and_row_identities
01061115	110	10	with_certificate	6	&	6	ocr_candidates_and_row_identities
01061115	110	10	number_voters	110	110	11 0	ocr_candidates_and_row_identities
01061115	110	10	invalid_votes	1	1		ocr_candidates_and_row_identities
01061115	111	10	valid_votes	109	109	109	ocr_candidates_and_row_identities
01061115	111	10	cdu	79	79	79	ocr_candidates_and_row_identities
01061115	111	10	spd	28	28	28	ocr_candidates_and_row_identities
01061115	111	10	fdp	0			ocr_candidates_and_row_identities
01061115	111	10	ssw	0	-		ocr_candidates_and_row_identities
01061115	111	10	dkp	0			ocr_candidates_and_row_identities
01061115	111	10	dgl	1	1		ocr_candidates_and_row_identities
01061115	111	10	gruene	1	1		ocr_candidates_and_row_identities
01061115	111	10	fp	0	-		ocr_candidates_and_row_identities
01061115	111	10	fsu	0	-		ocr_candidates_and_row_identities
01061115	111	10	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061116	110	11	eligible_voters	1621	1621	1o21	ocr_candidates_and_row_identities
01061116	110	11	without_certificate	1510	1510	1510	ocr_candidates_and_row_identities
01061116	110	11	with_certificate	111	111	111	ocr_candidates_and_row_identities
01061116	110	11	number_voters	1253	1253	1253	ocr_candidates_and_row_identities
01061116	110	11	invalid_votes	6	6	6	ocr_candidates_and_row_identities
01061116	111	11	valid_votes	1247	1247	1247	ocr_candidates_and_row_identities
01061116	111	11	cdu	616	616	616	ocr_candidates_and_row_identities
01061116	111	11	spd	566	566	566	ocr_candidates_and_row_identities
01061116	111	11	fdp	14	14	14	ocr_candidates_and_row_identities
01061116	111	11	ssw	0	-		ocr_candidates_and_row_identities
01061116	111	11	dkp	1	1		ocr_candidates_and_row_identities
01061116	111	11	dgl	5	5	5	ocr_candidates_and_row_identities
01061116	111	11	gruene	45	45	45	ocr_candidates_and_row_identities
01061116	111	11	fp	0	-		ocr_candidates_and_row_identities
01061116	111	11	fsu	0	-		ocr_candidates_and_row_identities
01061116	111	11	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061117	110	12	eligible_voters	221	221	221	ocr_candidates_and_row_identities
01061117	110	12	without_certificate	215	215	215	ocr_candidates_and_row_identities
01061117	110	12	with_certificate	6	6	b	ocr_candidates_and_row_identities
01061117	110	12	number_voters	199	199	199	ocr_candidates_and_row_identities
01061117	110	12	invalid_votes	1	1		ocr_candidates_and_row_identities
01061117	111	12	valid_votes	198	198	198	ocr_candidates_and_row_identities
01061117	111	12	cdu	157	157	157	ocr_candidates_and_row_identities
01061117	111	12	spd	39	39	39	ocr_candidates_and_row_identities
01061117	111	12	fdp	0			ocr_candidates_and_row_identities
01061117	111	12	ssw	0	-		ocr_candidates_and_row_identities
01061117	111	12	dkp	0			ocr_candidates_and_row_identities
01061117	111	12	dgl	1	1		ocr_candidates_and_row_identities
01061117	111	12	gruene	1	1		ocr_candidates_and_row_identities
01061117	111	12	fp	0	-		ocr_candidates_and_row_identities
01061117	111	12	fsu	0	-		ocr_candidates_and_row_identities
01061117	111	12	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01061118	110	13	eligible_voters	1418	1416	1410	visual
01061118	110	13	without_certificate	1319	1319	1319	ocr_candidates_and_row_identities
01061118	110	13	with_certificate	99	99	99	ocr_candidates_and_row_identities
01061118	110	13	number_voters	1184	1184	1184	ocr_candidates_and_row_identities
01061118	110	13	invalid_votes	5	5	5	ocr_candidates_and_row_identities
01061118	111	13	valid_votes	1179	1179	1179	ocr_candidates_and_row_identities
01061118	111	13	cdu	513	513	513	ocr_candidates_and_row_identities
01061118	111	13	spd	589	589	se9	visual
01061118	111	13	fdp	26	26	26	ocr_candidates_and_row_identities
01061118	111	13	ssw	0	-		ocr_candidates_and_row_identities
01061118	111	13	dkp	1	4		visual
01061118	111	13	dgl	5	5	5	ocr_candidates_and_row_identities
01061118	111	13	gruene	45	65	45	ocr_candidates_and_row_identities
01061118	111	13	fp	0	-		ocr_candidates_and_row_identities
01061118	111	13	fsu	0	-		ocr_candidates_and_row_identities
01061118	111	13	einzelbewerber_llsh	0	-		ocr_candidates_and_row_identities
01062001	112	1	eligible_voters	21285	21285	21285	ocr_candidates_and_row_identities
01062001	112	1	without_certificate	19230	19230	19230	ocr_candidates_and_row_identities
01062001	112	1	with_certificate	2055	2055	2055	ocr_candidates_and_row_identities
01062001	112	1	number_voters	16202	16202	16202	ocr_candidates_and_row_identities
01062001	112	1	invalid_votes	49	49	49	ocr_candidates_and_row_identities
01062001	113	1	valid_votes	16153	16153	16153	ocr_candidates_and_row_identities
01062001	113	1	cdu	7753	7753	7753	ocr_candidates_and_row_identities
01062001	113	1	spd	7167	7167	7167	ocr_candidates_and_row_identities
01062001	113	1	fdp	427	427	427	ocr_candidates_and_row_identities
01062001	113	1	ssw	0			ocr_candidates_and_row_identities
01062001	113	1	dkp	23	rs	23	ocr_candidates_and_row_identities
01062001	113	1	dgl	0	ae -		ocr_candidates_and_row_identities
01062001	113	1	gruene	783	783	783	ocr_candidates_and_row_identities
01062001	113	1	fp	0	~e		ocr_candidates_and_row_identities
01062001	113	1	fsu	0	7 8		ocr_candidates_and_row_identities
01062001	113	1	einzelbewerber_llsh	0			ocr_candidates_and_row_identities
01062003	112	2	eligible_voters	531	534	531	ocr_candidates_and_row_identities
01062003	112	2	without_certificate	506	506	506	ocr_candidates_and_row_identities
01062003	112	2	with_certificate	25	25	25	ocr_candidates_and_row_identities
01062003	112	2	number_voters	458	458	458	ocr_candidates_and_row_identities
01062003	112	2	invalid_votes	3	“3	3	ocr_candidates_and_row_identities
01062003	113	2	valid_votes	455	455	455	ocr_candidates_and_row_identities
01062003	113	2	cdu	239	239	239	ocr_candidates_and_row_identities
01062003	113	2	spd	199	199	199	ocr_candidates_and_row_identities
01062003	113	2	fdp	10	10	10	ocr_candidates_and_row_identities
01062003	113	2	ssw	0	-		ocr_candidates_and_row_identities
01062003	113	2	dkp	1		1	ocr_candidates_and_row_identities
01062003	113	2	dgl	0	+		ocr_candidates_and_row_identities
01062003	113	2	gruene	6	6	6	ocr_candidates_and_row_identities
01062003	113	2	fp	0			ocr_candidates_and_row_identities
01062003	113	2	fsu	0	ee		ocr_candidates_and_row_identities
01062003	113	2	einzelbewerber_llsh	0			ocr_candidates_and_row_identities
01062004	112	3	eligible_voters	15334	15334	15334	ocr_candidates_and_row_identities
01062004	112	3	without_certificate	14009	16009	14009	ocr_candidates_and_row_identities
01062004	112	3	with_certificate	1325	1325	1325	ocr_candidates_and_row_identities
01062004	112	3	number_voters	11502	11502	11502	ocr_candidates_and_row_identities
01062004	112	3	invalid_votes	30	30	30	ocr_candidates_and_row_identities
01062004	113	3	valid_votes	11472	11472	11472	ocr_candidates_and_row_identities
01062004	113	3	cdu	5607	5607	5607	ocr_candidates_and_row_identities
01062004	113	3	spd	5235	5235	5235	ocr_candidates_and_row_identities
01062004	113	3	fdp	225	225	225	ocr_candidates_and_row_identities
01062004	113	3	ssw	0	= =		ocr_candidates_and_row_identities
01062004	113	3	dkp	13	| 13	13	ocr_candidates_and_row_identities
01062004	113	3	dgl	49	49	49	ocr_candidates_and_row_identities
